order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
61432,4044,2026-06-25,230,3,57.42,172.26,Completed,2026-08-26
61433,7044,2026-06-04,393,5,296.19,1480.95,Completed,2026-08-31
61434,3307,2024-06-18,465,7,291.12,2037.84,Completed,2025-12-18
61435,1326,2024-12-28,244,1,267.73,267.73,Pending,
61436,4432,2025-01-19,472,5,239.71,1198.55,Completed,2026-02-07
61437,4723,2025-09-09,317,9,192.83,1735.47,Completed,2026-04-21
61438,9434,2025-12-01,245,10,304.98,3049.8,Completed,2026-09-06
61439,684,2026-06-17,177,3,220.37,661.11,Completed,2026-07-19
61440,8046,2026-06-13,452,9,442.65,3983.85,Completed,2026-07-04
61441,2936,2024-06-10,94,8,193.61,1548.88,Pending,
61442,1389,2025-02-27,46,5,403.36,2016.8,Completed,2025-12-27
61443,1296,2023-10-23,413,2,49.77,99.54,Completed,2025-06-21
61444,4443,2024-11-30,425,10,304.93,3049.3,Completed,2025-06-08
61445,6347,2024-11-10,435,4,24.87,99.48,Completed,2025-08-06
61446,6816,2025-05-10,280,9,426.31,3836.79,Completed,2026-01-24
61447,7604,2025-09-09,130,5,295.88,1479.4,Completed,2025-11-08
61448,1638,2025-06-01,35,2,237.43,474.86,Completed,2025-06-05
61449,6087,2026-06-23,296,4,451.81,1807.24,Pending,
61450,507,2022-09-16,33,1,166.28,166.28,Completed,2023-06-11
61451,4327,2023-12-09,119,2,218.89,437.78,Completed,2024-02-15
61452,9578,2023-12-27,14,9,412.27,3710.43,Completed,2024-08-27
61453,6105,2025-08-18,492,2,325.73,651.46,Completed,2026-07-29
61454,7847,2025-06-07,163,6,118.96,713.76,Completed,2025-06-08
61455,537,2025-10-09,265,9,460.88,4147.92,Completed,2026-05-25
61456,8853,2024-02-07,272,3,91.45,274.35,Completed,2024-08-10
61457,3769,2024-04-15,283,5,122.19,610.95,Completed,2024-08-28
61458,7814,2026-02-12,390,5,426.01,2130.05,Completed,2026-03-15
61459,3613,2026-05-10,324,5,270.04,1350.2,Completed,2026-06-25
61460,6791,2022-05-30,300,5,323.03,1615.15,Completed,2025-08-17
61461,5397,2022-04-14,470,1,256.63,256.63,Cancelled,
61462,7651,2023-09-25,249,6,190.22,1141.32,Pending,
61463,9366,2025-10-15,120,7,315.52,2208.64,Completed,2026-04-18
61464,5253,2024-08-01,121,3,294.13,882.39,Completed,2025-04-19
61465,320,2025-12-27,493,7,327.95,2295.65,Cancelled,
61466,2572,2025-05-18,304,5,259.54,1297.7,Pending,
61467,3372,2023-10-22,446,1,356.4,356.4,Completed,2026-03-11
61468,945,2025-09-02,488,5,116.67,583.35,Completed,2025-09-18
61469,4875,2026-04-26,323,9,167.54,1507.86,Pending,
61470,5976,2025-04-18,470,3,256.63,769.89,Completed,2025-10-26
61471,5029,2026-05-09,481,1,207.35,207.35,Completed,2026-08-09
61472,2194,2024-01-03,197,2,301.69,603.38,Completed,2026-06-11
61473,3724,2023-05-10,190,8,134.92,1079.36,Completed,2023-06-02
61474,8231,2025-11-19,244,1,267.73,267.73,Completed,2026-04-16
61475,1355,2021-10-10,316,6,167.11,1002.66,Completed,2025-12-24
61476,5351,2026-06-25,209,8,65.31,522.48,Completed,2026-08-08
61477,7925,2024-05-27,284,6,128.45,770.7,Completed,2026-02-20
61478,9954,2020-04-10,284,2,128.45,256.9,Completed,2025-10-29
61479,5144,2024-09-27,279,4,438.13,1752.52,Completed,2026-06-28
61480,3854,2023-05-19,206,5,118.68,593.4,Cancelled,
61481,6343,2025-06-11,161,3,58.33,174.99,Completed,2025-11-01
61482,4194,2026-07-14,112,8,105.17,841.36,Completed,2026-08-05
61483,7956,2025-09-27,367,7,388.29,2718.03,Completed,2026-02-04
61484,2695,2023-05-06,102,6,351.36,2108.16,Completed,2026-07-05
61485,3052,2025-12-27,75,1,33.86,33.86,Pending,
61486,2860,2025-09-24,415,2,19.35,38.7,Cancelled,
61487,7853,2024-06-04,436,9,104.88,943.92,Completed,2024-09-24
61488,4775,2023-11-27,251,2,327.71,655.42,Pending,
61489,7336,2026-06-05,320,2,474.68,949.36,Completed,2026-08-26
61490,646,2026-01-25,65,9,319.19,2872.71,Completed,2026-05-13
61491,7663,2024-04-16,58,7,286.53,2005.71,Completed,2025-06-12
61492,8335,2026-03-09,274,3,297.62,892.86,Completed,2026-07-31
61493,1286,2025-12-10,219,8,464.14,3713.12,Completed,2026-01-23
61494,987,2024-08-17,342,6,479.65,2877.9,Pending,
61495,5538,2025-07-02,419,3,103.11,309.33,Completed,2026-01-08
61496,9066,2026-08-09,88,4,233.63,934.52,Completed,2026-09-05
61497,8404,2026-02-08,55,4,354.06,1416.24,Completed,2026-03-23
61498,3991,2023-07-16,495,10,394.78,3947.8,Cancelled,
61499,9301,2026-01-09,95,3,154.25,462.75,Completed,2026-07-19
61500,4599,2024-08-10,81,5,333.84,1669.2,Completed,2025-01-05
61501,6661,2025-09-16,333,3,348.93,1046.79,Pending,
61502,9642,2024-09-13,260,6,299.24,1795.44,Cancelled,
61503,1752,2022-12-31,292,8,30.72,245.76,Completed,2026-06-20
61504,7391,2024-11-15,16,3,117.48,352.44,Pending,
61505,4214,2026-07-16,484,6,161.94,971.64,Completed,2026-08-04
61506,2789,2026-02-05,411,6,334.51,2007.06,Completed,2026-04-15
61507,4154,2025-08-14,484,6,161.94,971.64,Completed,2026-02-01
61508,3056,2026-05-15,59,9,74.2,667.8,Completed,2026-09-07
61509,6028,2024-08-24,78,3,332.65,997.95,Completed,2024-09-27
61510,1499,2025-02-19,356,2,263.7,527.4,Pending,
61511,5929,2025-08-31,74,6,120.8,724.8,Completed,2026-06-29
61512,6389,2026-08-24,151,3,414.01,1242.03,Completed,2026-09-03
61513,8003,2025-01-24,206,10,118.68,1186.8,Completed,2026-06-18
61514,6609,2024-09-06,255,2,122.15,244.3,Completed,2026-06-12
61515,6932,2023-04-10,105,1,390.48,390.48,Completed,2026-07-19
61516,8893,2025-06-23,386,3,493.38,1480.14,Completed,2026-03-25
61517,5919,2021-01-28,45,7,416.97,2918.79,Completed,2024-01-26
61518,2842,2026-08-26,478,9,307.44,2766.96,Cancelled,
61519,7591,2024-08-17,481,1,207.35,207.35,Pending,
61520,674,2023-02-23,85,2,16.24,32.48,Pending,
61521,3928,2025-08-21,343,1,401.44,401.44,Completed,2026-04-27
61522,2200,2025-10-30,420,1,455.77,455.77,Completed,2026-06-14
61523,8192,2026-08-19,132,8,462.93,3703.44,Completed,2026-08-27
61524,9632,2025-09-06,110,8,451.79,3614.32,Completed,2026-03-03
61525,3333,2025-10-29,425,3,304.93,914.79,Completed,2026-03-26
61526,9883,2025-05-15,30,5,343.11,1715.55,Completed,2025-08-28
61527,9594,2024-09-21,459,7,393.12,2751.84,Completed,2025-10-09
61528,3534,2024-05-26,422,6,22.9,137.4,Completed,2026-04-20
61529,2107,2023-03-06,346,10,398.58,3985.8,Completed,2024-02-01
61530,4900,2023-07-04,155,3,58.74,176.22,Completed,2025-11-29
61531,8657,2026-02-23,361,10,465.96,4659.6,Cancelled,
61532,8463,2022-01-01,411,7,334.51,2341.57,Pending,
61533,7341,2026-08-10,176,3,27.23,81.69,Pending,
61534,4778,2025-04-07,446,7,356.4,2494.8,Completed,2026-05-12
61535,4262,2025-04-08,383,9,391.25,3521.25,Completed,2025-10-07
61536,9590,2021-10-13,312,5,211.36,1056.8,Completed,2021-12-26
61537,5547,2026-03-31,208,8,340.44,2723.52,Completed,2026-06-06
61538,8377,2026-07-17,176,6,27.23,163.38,Completed,2026-08-23
61539,8288,2025-12-16,18,3,36.59,109.77,Completed,2026-02-19
61540,7415,2020-03-14,72,8,207.22,1657.76,Completed,2024-10-31
61541,8802,2026-01-21,226,5,462.78,2313.9,Completed,2026-08-27
61542,6286,2024-06-24,88,7,233.63,1635.41,Completed,2026-05-14
61543,4424,2022-08-09,29,1,81.37,81.37,Completed,2025-01-04
61544,2064,2021-07-03,314,2,186.92,373.84,Completed,2024-10-10
61545,594,2025-09-13,62,10,238.19,2381.9,Completed,2026-04-25
61546,1829,2021-06-14,246,6,434.53,2607.18,Completed,2024-12-26
61547,9762,2024-11-15,278,8,254.74,2037.92,Completed,2025-09-06
61548,8666,2026-08-03,336,10,309.12,3091.2,Completed,2026-08-08
61549,4743,2023-09-24,279,9,438.13,3943.17,Completed,2025-05-02
61550,2409,2026-02-23,37,1,69.31,69.31,Completed,2026-05-07
61551,1045,2025-10-26,490,4,285.06,1140.24,Completed,2026-01-10
61552,2436,2023-04-18,131,1,89.44,89.44,Completed,2024-10-15
61553,2381,2023-11-25,78,9,332.65,2993.85,Completed,2026-01-19
61554,8461,2026-08-10,95,8,154.25,1234.0,Cancelled,
61555,7239,2020-03-25,140,4,45.95,183.8,Completed,2021-02-02
61556,464,2023-12-12,463,2,473.28,946.56,Completed,2025-08-20
61557,82,2025-12-02,370,6,449.69,2698.14,Pending,
61558,7178,2026-04-01,125,4,25.6,102.4,Completed,2026-04-18
61559,1346,2025-03-03,122,5,326.67,1633.35,Pending,
61560,6159,2025-12-04,25,7,390.3,2732.1,Completed,2026-06-10
61561,4476,2024-10-22,5,9,51.62,464.58,Completed,2025-04-16
61562,380,2024-06-10,52,2,8.64,17.28,Completed,2026-04-09
61563,6553,2026-08-11,480,8,208.85,1670.8,Completed,2026-08-12
61564,1813,2023-09-27,263,4,158.62,634.48,Completed,2023-10-07
61565,2273,2025-05-29,185,8,387.15,3097.2,Completed,2026-03-08
61566,3000,2026-08-16,12,10,463.75,4637.5,Cancelled,
61567,9381,2026-04-29,495,1,394.78,394.78,Completed,2026-08-31
61568,2272,2024-09-08,137,3,479.49,1438.47,Completed,2025-05-28
61569,2599,2026-07-06,221,10,153.97,1539.7,Completed,2026-07-24
61570,1693,2024-11-14,292,2,30.72,61.44,Completed,2025-09-11
61571,8914,2024-08-13,396,5,229.89,1149.45,Completed,2024-09-20
61572,8538,2026-02-21,47,2,196.8,393.6,Completed,2026-07-11
61573,9509,2026-08-04,206,1,118.68,118.68,Completed,2026-09-05
61574,9250,2022-09-09,248,4,209.22,836.88,Completed,2023-03-21
61575,5022,2026-08-21,178,1,496.23,496.23,Completed,2026-09-06
61576,1751,2025-01-20,395,2,11.09,22.18,Completed,2025-12-15
61577,4205,2026-08-08,33,7,166.28,1163.96,Completed,2026-08-24
61578,5783,2024-08-09,386,5,493.38,2466.9,Cancelled,
61579,7997,2025-06-21,63,9,284.79,2563.11,Completed,2025-12-12
61580,4333,2026-07-10,101,7,454.75,3183.25,Cancelled,
61581,393,2026-08-30,42,5,417.18,2085.9,Completed,2026-09-04
61582,3764,2026-09-06,94,10,193.61,1936.1,Cancelled,
61583,5563,2024-12-01,307,5,195.62,978.1,Completed,2025-03-06
61584,9531,2021-05-20,428,6,425.46,2552.76,Completed,2022-09-26
61585,6044,2026-04-17,435,4,24.87,99.48,Completed,2026-09-05
61586,458,2025-08-22,365,9,330.64,2975.76,Pending,
61587,5278,2025-01-08,336,4,309.12,1236.48,Completed,2025-08-07
61588,9747,2024-04-16,192,6,124.28,745.68,Completed,2025-01-08
61589,3956,2024-09-17,63,9,284.79,2563.11,Completed,2024-12-24
61590,3177,2026-03-30,407,9,145.53,1309.77,Completed,2026-08-12
61591,108,2025-01-22,371,5,382.45,1912.25,Completed,2026-06-30
61592,5696,2024-08-24,32,10,483.92,4839.2,Completed,2026-07-03
61593,2805,2023-03-24,137,5,479.49,2397.45,Completed,2026-01-20
61594,9314,2026-07-22,95,7,154.25,1079.75,Completed,2026-08-08
61595,2538,2024-06-27,349,3,297.09,891.27,Completed,2025-04-26
61596,6452,2024-07-02,310,3,74.19,222.57,Completed,2024-10-20
61597,6393,2021-07-04,150,6,15.7,94.2,Cancelled,
61598,7671,2026-05-22,298,10,402.0,4020.0,Completed,2026-08-15
61599,3868,2023-11-20,483,5,296.21,1481.05,Completed,2024-10-17
61600,969,2025-12-11,319,3,151.95,455.85,Completed,2026-07-13
61601,1725,2025-05-22,259,7,37.95,265.65,Completed,2025-12-29
61602,5699,2023-05-09,354,10,288.35,2883.5,Completed,2025-08-30
61603,2919,2026-07-30,300,7,323.03,2261.21,Pending,
61604,3107,2026-06-06,186,3,332.52,997.56,Completed,2026-07-04
61605,1109,2026-02-02,332,2,105.19,210.38,Completed,2026-02-15
61606,4195,2025-11-05,128,7,76.54,535.78,Pending,
61607,5696,2024-11-15,178,5,496.23,2481.15,Completed,2026-02-14
61608,2375,2026-03-16,312,7,211.36,1479.52,Completed,2026-08-19
61609,7461,2025-04-11,198,1,437.91,437.91,Completed,2026-02-04
61610,6157,2025-11-11,484,4,161.94,647.76,Completed,2026-04-04
61611,3756,2026-06-23,43,2,351.63,703.26,Completed,2026-08-19
61612,5360,2023-04-20,216,5,370.8,1854.0,Completed,2023-11-11
61613,7982,2026-08-28,253,9,229.68,2067.12,Completed,2026-08-31
61614,1283,2025-08-05,33,7,166.28,1163.96,Completed,2026-01-12
61615,3129,2024-05-12,202,10,486.05,4860.5,Cancelled,
61616,7294,2024-04-16,386,10,493.38,4933.8,Completed,2024-09-11
61617,7205,2024-10-29,381,6,278.73,1672.38,Completed,2024-12-29
61618,2844,2025-11-06,208,9,340.44,3063.96,Completed,2026-07-29
61619,6160,2026-07-13,104,4,484.74,1938.96,Completed,2026-08-11
61620,5867,2024-10-28,105,10,390.48,3904.8,Cancelled,
61621,5826,2023-06-14,99,7,63.41,443.87,Completed,2023-10-05
61622,8684,2020-11-21,43,7,351.63,2461.41,Completed,2022-02-10
61623,2380,2022-07-08,324,7,270.04,1890.28,Completed,2023-03-26
61624,3977,2026-08-27,440,8,316.86,2534.88,Completed,2026-09-05
61625,4310,2025-08-18,140,2,45.95,91.9,Completed,2025-09-22
61626,6397,2026-06-12,473,4,64.01,256.04,Completed,2026-07-28
61627,6976,2021-04-18,478,5,307.44,1537.2,Completed,2024-04-06
61628,8623,2025-12-12,371,7,382.45,2677.15,Completed,2026-05-07
61629,1504,2025-06-14,81,5,333.84,1669.2,Completed,2026-02-01
61630,6224,2026-07-25,161,8,58.33,466.64,Cancelled,
61631,1701,2026-01-18,186,1,332.52,332.52,Completed,2026-01-23
61632,9831,2026-03-16,339,4,46.82,187.28,Pending,
61633,44,2026-05-20,41,2,221.39,442.78,Completed,2026-06-02
61634,814,2023-10-13,176,2,27.23,54.46,Completed,2025-08-13
61635,8969,2023-09-08,468,4,470.59,1882.36,Pending,
61636,3628,2022-04-02,91,5,80.39,401.95,Completed,2024-06-27
61637,3496,2025-08-06,3,1,430.01,430.01,Cancelled,
61638,7026,2024-03-12,407,3,145.53,436.59,Cancelled,
61639,1347,2025-12-10,277,10,162.41,1624.1,Completed,2026-06-10
61640,4884,2026-07-26,373,4,185.28,741.12,Cancelled,
61641,3241,2020-02-07,475,10,142.65,1426.5,Pending,
61642,2585,2025-10-01,435,9,24.87,223.83,Completed,2025-10-09
61643,1988,2025-08-13,166,9,188.61,1697.49,Pending,
61644,3347,2022-06-03,440,10,316.86,3168.6,Completed,2023-05-20
61645,4989,2026-03-20,443,5,368.64,1843.2,Pending,
61646,7243,2025-09-15,387,6,360.29,2161.74,Completed,2025-09-27
61647,1945,2022-02-24,8,5,394.1,1970.5,Completed,2022-03-24
61648,7865,2026-08-05,340,7,468.29,3278.03,Completed,2026-09-01
61649,1841,2024-08-15,33,1,166.28,166.28,Completed,2024-08-30
61650,6348,2026-06-09,25,10,390.3,3903.0,Pending,
61651,3795,2022-03-13,213,1,103.89,103.89,Completed,2022-07-16
61652,8888,2023-10-17,72,10,207.22,2072.2,Completed,2024-04-27
61653,6919,2025-03-20,215,1,359.13,359.13,Completed,2025-12-11
61654,5217,2024-11-15,131,4,89.44,357.76,Completed,2025-08-17
61655,636,2026-08-14,154,3,279.25,837.75,Completed,2026-08-23
61656,8237,2025-12-02,39,4,117.32,469.28,Completed,2026-04-28
61657,9916,2026-02-15,4,8,350.2,2801.6,Pending,
61658,1073,2026-05-13,104,1,484.74,484.74,Cancelled,
61659,5405,2025-04-16,136,3,16.29,48.87,Completed,2025-12-27
61660,9857,2024-09-23,82,6,206.16,1236.96,Completed,2026-04-10
61661,6139,2026-01-17,148,6,262.73,1576.38,Completed,2026-07-28
61662,8746,2026-04-01,496,10,276.83,2768.3,Completed,2026-07-15
61663,8013,2025-05-19,484,5,161.94,809.7,Completed,2025-09-20
61664,8935,2026-07-01,400,6,223.95,1343.7,Completed,2026-08-18
61665,2978,2026-05-17,1,10,388.11,3881.1,Completed,2026-07-18
61666,8804,2025-10-30,29,2,81.37,162.74,Pending,
61667,1643,2025-06-25,323,3,167.54,502.62,Completed,2025-07-25
61668,8423,2025-08-01,29,1,81.37,81.37,Completed,2026-03-28
61669,5650,2025-10-31,493,10,327.95,3279.5,Completed,2026-05-19
61670,852,2024-08-13,365,10,330.64,3306.4,Pending,
61671,6946,2020-10-05,294,5,54.06,270.3,Completed,2025-09-18
61672,9104,2025-07-06,121,5,294.13,1470.65,Completed,2026-05-10
61673,8777,2026-07-26,86,1,49.57,49.57,Cancelled,
61674,1689,2026-06-13,453,6,356.24,2137.44,Completed,2026-09-06
61675,8459,2020-11-02,147,2,169.13,338.26,Completed,2026-03-13
61676,8679,2023-08-30,481,9,207.35,1866.15,Completed,2024-05-02
61677,9668,2024-07-14,267,9,145.94,1313.46,Completed,2026-01-06
61678,5586,2026-08-30,356,5,263.7,1318.5,Completed,2026-08-30
61679,9106,2026-03-25,451,3,25.96,77.88,Cancelled,
61680,2829,2022-06-21,157,3,144.21,432.63,Completed,2025-11-21
61681,5183,2020-06-05,450,5,310.07,1550.35,Completed,2023-08-03
61682,3149,2024-07-03,420,1,455.77,455.77,Pending,
61683,3599,2022-04-13,185,7,387.15,2710.05,Cancelled,
61684,2698,2024-11-06,154,5,279.25,1396.25,Pending,
61685,6563,2026-08-27,443,7,368.64,2580.48,Completed,2026-08-29
61686,7254,2025-06-28,265,7,460.88,3226.16,Pending,
61687,8155,2025-08-26,341,4,73.02,292.08,Completed,2026-03-17
61688,7357,2024-07-31,31,1,373.66,373.66,Pending,
61689,1284,2026-05-23,143,1,469.22,469.22,Completed,2026-05-26
61690,4277,2026-04-06,251,5,327.71,1638.55,Cancelled,
61691,6215,2025-06-25,144,1,288.01,288.01,Completed,2026-08-12
61692,4274,2026-08-18,140,7,45.95,321.65,Completed,2026-08-29
61693,1689,2026-06-01,280,2,426.31,852.62,Pending,
61694,2134,2022-09-20,387,6,360.29,2161.74,Completed,2024-06-07
61695,5368,2026-01-12,290,9,55.33,497.97,Completed,2026-01-18
61696,3982,2021-07-12,309,10,136.9,1369.0,Completed,2022-08-05
61697,7051,2026-08-16,137,2,479.49,958.98,Pending,
61698,6627,2025-02-24,241,8,415.57,3324.56,Completed,2025-05-06
61699,2519,2025-07-10,305,2,429.5,859.0,Completed,2025-10-14
61700,6253,2025-08-07,326,8,328.03,2624.24,Completed,2025-11-18
61701,5791,2025-01-18,114,6,291.71,1750.26,Completed,2026-04-28
61702,1299,2022-11-27,155,5,58.74,293.7,Completed,2026-03-21
61703,8332,2025-03-23,150,2,15.7,31.4,Completed,2025-05-08
61704,7315,2022-01-14,53,4,394.53,1578.12,Cancelled,
61705,8846,2025-02-02,339,7,46.82,327.74,Completed,2025-11-25
61706,9898,2024-11-24,183,9,261.83,2356.47,Completed,2026-08-19
61707,2849,2026-01-17,157,9,144.21,1297.89,Completed,2026-08-13
61708,8110,2025-01-15,301,6,390.6,2343.6,Completed,2026-05-21
61709,9585,2024-08-02,180,7,375.56,2628.92,Completed,2026-09-07
61710,80,2023-08-08,76,3,144.29,432.87,Completed,2025-11-03
61711,6433,2022-11-14,91,6,80.39,482.34,Completed,2025-11-09
61712,8222,2025-05-14,252,6,434.41,2606.46,Completed,2026-06-03
61713,1231,2026-06-22,188,7,51.76,362.32,Completed,2026-06-29
61714,300,2024-07-20,390,8,426.01,3408.08,Completed,2025-10-23
61715,3096,2024-03-21,135,5,297.5,1487.5,Completed,2026-04-29
61716,1343,2022-02-25,465,10,291.12,2911.2,Completed,2022-07-14
61717,1916,2022-12-09,413,2,49.77,99.54,Completed,2024-10-23
61718,2426,2024-05-10,169,2,161.98,323.96,Cancelled,
61719,2445,2024-10-11,316,2,167.11,334.22,Completed,2026-05-03
61720,4921,2026-03-05,271,10,32.42,324.2,Completed,2026-05-16
61721,9316,2023-02-09,248,1,209.22,209.22,Completed,2024-09-29
61722,8447,2024-09-14,174,10,468.34,4683.4,Pending,
61723,1095,2024-08-24,362,1,64.27,64.27,Pending,
61724,8141,2025-05-08,302,3,71.6,214.8,Completed,2026-02-26
61725,7539,2026-07-05,462,1,76.84,76.84,Pending,
61726,3725,2024-11-20,35,9,237.43,2136.87,Completed,2025-04-12
61727,4108,2025-10-12,115,9,92.5,832.5,Completed,2026-01-25
61728,4740,2024-05-28,28,3,26.68,80.04,Completed,2025-05-13
61729,8941,2023-05-28,55,5,354.06,1770.3,Cancelled,
61730,1704,2026-08-25,288,9,189.94,1709.46,Cancelled,
61731,5013,2026-04-21,313,10,120.12,1201.2,Completed,2026-07-05
61732,9519,2026-01-23,174,9,468.34,4215.06,Completed,2026-08-15
61733,6695,2026-03-09,73,10,427.43,4274.3,Pending,
61734,2732,2026-05-14,211,10,348.66,3486.6,Completed,2026-05-18
61735,8243,2025-09-05,208,3,340.44,1021.32,Completed,2026-05-24
61736,2050,2026-06-16,243,7,120.16,841.12,Pending,
61737,2389,2024-11-08,29,3,81.37,244.11,Completed,2025-11-14
61738,9876,2026-05-03,220,4,201.8,807.2,Completed,2026-06-18
61739,7705,2022-03-06,498,1,314.88,314.88,Pending,
61740,2117,2025-05-26,74,2,120.8,241.6,Completed,2026-07-16
61741,7801,2026-08-24,304,7,259.54,1816.78,Completed,2026-08-30
61742,1817,2023-12-07,465,8,291.12,2328.96,Completed,2025-08-12
61743,3029,2025-08-26,227,8,17.31,138.48,Completed,2026-02-15
61744,9829,2026-04-30,90,8,253.02,2024.16,Completed,2026-06-03
61745,3643,2026-09-05,333,1,348.93,348.93,Completed,2026-09-07
61746,766,2026-08-16,177,7,220.37,1542.59,Completed,2026-08-21
61747,9970,2022-06-21,43,9,351.63,3164.67,Completed,2022-09-18
61748,332,2022-05-02,221,9,153.97,1385.73,Completed,2024-05-22
61749,9801,2025-09-20,393,2,296.19,592.38,Completed,2026-02-25
61750,4559,2024-11-15,350,9,52.05,468.45,Pending,
61751,2746,2022-09-25,118,1,361.13,361.13,Completed,2026-02-12
61752,2967,2023-10-15,53,8,394.53,3156.24,Completed,2025-07-28
61753,1276,2022-05-12,398,2,151.2,302.4,Completed,2023-06-03
61754,8701,2025-01-05,124,8,210.82,1686.56,Completed,2026-03-29
61755,9686,2023-04-03,330,3,147.64,442.92,Pending,
61756,7350,2026-06-20,423,9,7.69,69.21,Completed,2026-07-12
61757,2231,2025-09-24,453,1,356.24,356.24,Completed,2025-10-14
61758,5407,2026-08-19,329,6,318.29,1909.74,Completed,2026-09-06
61759,7036,2026-02-20,15,6,224.49,1346.94,Completed,2026-03-19
61760,101,2025-11-24,13,1,323.71,323.71,Completed,2026-04-11
61761,6328,2026-08-06,436,3,104.88,314.64,Pending,
61762,2656,2026-07-09,366,7,212.21,1485.47,Completed,2026-09-04
61763,7343,2026-09-07,262,6,413.21,2479.26,Cancelled,
61764,8906,2026-07-12,180,9,375.56,3380.04,Completed,2026-08-12
61765,3540,2025-03-06,193,9,65.77,591.93,Cancelled,
61766,2484,2026-01-19,394,10,344.62,3446.2,Completed,2026-04-13
61767,4050,2025-12-27,119,7,218.89,1532.23,Completed,2026-06-18
61768,277,2025-01-21,53,9,394.53,3550.77,Completed,2026-08-19
61769,2557,2023-06-25,236,7,403.16,2822.12,Completed,2025-10-24
61770,2311,2025-01-02,191,8,468.72,3749.76,Completed,2025-08-11
61771,252,2025-05-14,382,7,468.39,3278.73,Completed,2025-06-28
61772,7567,2025-11-18,240,3,59.03,177.09,Completed,2026-08-13
61773,4657,2023-04-22,161,1,58.33,58.33,Completed,2026-06-09
61774,8598,2025-11-05,451,6,25.96,155.76,Completed,2026-03-21
61775,2902,2025-05-24,296,8,451.81,3614.48,Completed,2025-07-05
61776,2853,2025-06-22,475,9,142.65,1283.85,Completed,2025-09-30
61777,4314,2026-01-05,299,5,390.84,1954.2,Completed,2026-07-18
61778,2323,2025-12-23,214,8,403.04,3224.32,Cancelled,
61779,7605,2023-03-03,482,4,112.73,450.92,Completed,2025-01-18
61780,8375,2026-05-17,267,9,145.94,1313.46,Completed,2026-07-22
61781,6779,2022-12-06,339,7,46.82,327.74,Cancelled,
61782,1963,2025-02-05,209,8,65.31,522.48,Cancelled,
61783,7768,2024-06-02,141,3,245.9,737.7,Completed,2025-07-16
61784,3634,2026-04-11,126,10,249.53,2495.3,Completed,2026-08-19
61785,9837,2020-09-14,197,8,301.69,2413.52,Pending,
61786,3807,2025-01-22,176,10,27.23,272.3,Completed,2026-01-31
61787,6010,2026-06-27,360,7,301.8,2112.6,Completed,2026-08-09
61788,3961,2026-05-12,418,8,389.5,3116.0,Completed,2026-05-14
61789,8785,2026-07-01,328,5,268.7,1343.5,Completed,2026-08-22
61790,751,2026-06-18,433,1,350.57,350.57,Completed,2026-08-01
61791,9810,2025-10-06,445,10,139.03,1390.3,Pending,
61792,8439,2025-04-12,412,3,326.81,980.43,Completed,2025-06-09
61793,352,2023-12-13,370,7,449.69,3147.83,Completed,2024-08-05
61794,2151,2026-08-17,1,1,388.11,388.11,Completed,2026-08-30
61795,3298,2026-03-12,219,8,464.14,3713.12,Completed,2026-08-15
61796,3670,2026-06-07,178,3,496.23,1488.69,Completed,2026-07-05
61797,5861,2026-07-25,95,5,154.25,771.25,Pending,
61798,6374,2023-07-23,340,6,468.29,2809.74,Completed,2026-05-05
61799,1729,2023-07-19,366,1,212.21,212.21,Cancelled,
61800,8037,2024-06-23,490,10,285.06,2850.6,Completed,2026-07-24
61801,38,2023-02-16,357,7,383.14,2681.98,Completed,2023-05-05
61802,5871,2026-07-19,17,7,279.52,1956.64,Completed,2026-08-17
61803,7490,2025-12-14,96,5,316.99,1584.95,Completed,2026-06-11
61804,3617,2026-06-08,18,1,36.59,36.59,Completed,2026-08-26
61805,4141,2024-05-13,98,2,48.39,96.78,Completed,2026-08-18
61806,53,2026-07-28,81,10,333.84,3338.4,Completed,2026-07-28
61807,1419,2025-12-25,478,5,307.44,1537.2,Completed,2026-08-12
61808,4951,2025-10-14,472,4,239.71,958.84,Completed,2025-11-17
61809,1214,2024-06-23,156,5,337.76,1688.8,Completed,2025-10-02
61810,5623,2026-09-06,206,9,118.68,1068.12,Completed,2026-09-07
61811,9084,2026-04-10,415,4,19.35,77.4,Cancelled,
61812,3595,2026-08-18,174,7,468.34,3278.38,Completed,2026-09-07
61813,7075,2024-08-01,180,10,375.56,3755.6,Completed,2025-01-16
61814,6296,2023-10-18,219,10,464.14,4641.4,Completed,2025-10-12
61815,7353,2026-04-13,59,5,74.2,371.0,Cancelled,
61816,7879,2024-05-26,58,7,286.53,2005.71,Completed,2024-07-17
61817,7054,2024-01-24,376,1,78.15,78.15,Completed,2025-07-23
61818,356,2025-05-18,423,9,7.69,69.21,Completed,2026-02-22
61819,8043,2023-09-18,67,4,281.81,1127.24,Completed,2024-11-06
61820,8115,2026-02-02,243,10,120.16,1201.6,Completed,2026-02-12
61821,3997,2025-07-29,195,7,80.88,566.16,Completed,2026-08-20
61822,5905,2026-04-09,245,3,304.98,914.94,Completed,2026-08-27
61823,8223,2023-12-10,329,10,318.29,3182.9,Completed,2025-12-14
61824,3256,2026-08-11,402,3,459.63,1378.89,Completed,2026-08-22
61825,1695,2025-07-07,267,6,145.94,875.64,Cancelled,
61826,6939,2022-05-30,91,2,80.39,160.78,Completed,2024-01-26
